,popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
3201,4,49000,0.273,0.643,5,-14.034,0.0351,0.705,0.134,0.1009999999999999,0.17,80.319,3,2020
3202,0,185690,0.391,0.897,7,-6.119,0.047,3.700000000000001e-06,0.8170000000000001,0.601,0.775,151.039,4,2020
3203,0,150744,0.414,0.8490000000000001,2,-5.119,0.0462,1.1e-06,0.7979999999999999,0.102,0.593,124.946,4,2020
3204,0,98307,0.594,0.935,11,-5.886,0.0608,0.000826,0.0742,0.0892,0.7070000000000001,105.045,4,2020
3205,0,169784,0.391,0.8909999999999999,9,-5.471,0.0541,1.71e-06,0.856,0.0755,0.629,97.084,4,2020
3206,0,259709,0.361,0.79,1,-4.976,0.0608,0.00202,0.027,0.0736,0.37,115.83,4,2020
3207,0,255608,0.3829999999999999,0.94,0,-4.506,0.0712,0.000528,0.0033399999999999,0.519,0.605,130.131,4,2020
3208,0,542293,0.6409999999999999,0.8640000000000001,7,-8.711,0.0977,4.09e-05,0.873,0.0933,0.59,136.991,4,2020
3209,0,208107,0.4579999999999999,0.851,0,-6.339,0.0627,0.0117,7.7e-05,0.178,0.632,119.899,4,2020
3210,0,244227,0.298,0.962,4,-7.858,0.143,0.000144,0.312,0.298,0.29,105.61,4,2020
3211,0,568000,0.515,0.991,11,-7.025,0.0629,2.44e-05,0.79,0.563,0.159,140.987,4,2020
3212,0,218933,0.419,0.856,9,-6.7170000000000005,0.0381,0.00399,6.06e-05,0.148,0.494,105.77,4,2020
3213,0,203280,0.43,0.9,11,-6.459,0.0404,0.00658,7.74e-06,0.212,0.6890000000000001,105.801,4,2020
3214,0,229613,0.418,0.956,5,-6.662999999999999,0.109,0.00274,0.00232,0.198,0.3829999999999999,105.985,4,2020
3215,0,448400,0.5429999999999999,0.912,7,-6.965,0.0429,4.05e-06,0.847,0.054,0.634,140.009,4,2020
3216,0,553520,0.635,0.93,6,-7.555,0.1,3.02e-05,0.855,0.0256,0.306,140.018,4,2020
3217,0,266760,0.436,0.635,9,-6.492999999999999,0.0368,0.0012,0.149,0.1639999999999999,0.6890000000000001,110.028,4,2020
3218,0,72613,0.607,0.909,2,-7.729,0.083,0.0002839999999999,4.18e-05,0.0392,0.7040000000000001,120.057,3,2020
3219,0,539413,0.672,0.95,0,-8.399,0.0465,4.48e-05,0.878,0.0482,0.419,139.998,4,2020
3220,0,256600,0.45,0.825,0,-7.246,0.0706,0.000225,0.114,0.0709,0.672,92.524,4,2020
3221,0,493917,0.6609999999999999,0.8,5,-7.69,0.064,4.74e-05,0.857,0.0695,0.17,137.998,4,2020
3222,0,470307,0.61,0.903,2,-7.329,0.052,0.000109,0.794,0.088,0.451,137.993,4,2020
3223,0,258080,0.384,0.838,0,-7.156000000000001,0.0671,0.0033799999999999,0.00515,0.0724,0.532,127.528,4,2020
3224,0,195960,0.35,0.956,9,-6.289,0.1169999999999999,0.00637,2.79e-06,0.353,0.214,109.804,4,2020
3225,0,287200,0.4539999999999999,0.8420000000000001,8,-8.032,0.0451,0.0081,0.0,0.325,0.307,109.979,4,2020
3226,0,576760,0.665,0.911,6,-8.125,0.0616,4.22e-05,0.8370000000000001,0.605,0.402,141.996,4,2020
3227,0,473080,0.595,0.8740000000000001,0,-7.997999999999999,0.0941,8.98e-05,0.873,0.1639999999999999,0.431,132.937,4,2020
3228,0,79307,0.3339999999999999,0.961,7,-7.997000000000001,0.128,0.000327,0.000767,0.0722,0.434,115.034,4,2020
3229,0,172160,0.374,0.846,0,-6.8420000000000005,0.0526,0.00764,3.79e-06,0.354,0.466,100.131,4,2020
3230,0,223813,0.386,0.943,7,-7.292000000000001,0.243,0.00171,0.000491,0.141,0.58,102.079,4,2020
3231,0,175360,0.3,0.871,9,-5.638999999999999,0.0524,0.000301,0.0443,0.1119999999999999,0.442,111.667,4,2020
3232,0,260493,0.294,0.935,2,-7.676,0.0956,2.25e-05,0.8109999999999999,0.3329999999999999,0.355,109.117,4,2020
3233,0,258107,0.465,0.965,4,-6.803,0.0836,0.000178,0.415,0.172,0.6579999999999999,103.508,4,2020
3234,0,205813,0.489,0.88,9,-6.9110000000000005,0.0608,0.0421,0.00271,0.0827,0.627,105.962,4,2020
3235,0,137509,0.299,0.959,9,-4.332,0.0907,0.0177,0.000136,0.103,0.629,110.57,4,2020
3236,0,178093,0.366,0.937,11,-8.038,0.128,0.000487,0.0389,0.145,0.5479999999999999,113.354,4,2020
3237,0,121107,0.324,0.762,9,-6.599,0.0472,0.0002189999999999,0.0009199999999999,0.241,0.546,110.965,4,2020
3238,0,502000,0.682,0.977,6,-8.372,0.0513,0.000537,0.857,0.0558,0.679,140.001,4,2020
3239,0,224920,0.431,0.8320000000000001,2,-7.705,0.113,0.0196,0.00083,0.359,0.263,108.048,4,2020
3240,0,171493,0.291,0.727,6,-6.669,0.0526,0.00584,0.00137,0.0715,0.599,116.91,4,2020
3241,0,204973,0.444,0.831,5,-7.468,0.104,0.00137,0.0002,0.0223,0.7,104.807,4,2020
3242,0,179413,0.525,0.685,7,-6.992000000000001,0.0336,0.0819999999999999,7.11e-06,0.7859999999999999,0.843,118.426,4,2021
3243,0,169632,0.428,0.669,4,-5.931,0.0564,0.479,0.0017399999999999,0.377,0.65,130.27200000000002,4,2021
3244,0,280999,0.616,0.455,9,-8.23,0.0304,0.236,0.0095,0.139,0.644,115.42,4,2021
3245,0,393776,0.619,0.952,9,-6.521,0.0522,3.46e-05,0.89,0.0861,0.161,138.998,4,2020
3246,0,530999,0.47,0.969,10,-7.195,0.0474,9.51e-05,0.86,0.35,0.311,139.993,4,2020
3247,0,560970,0.562,0.952,1,-7.672999999999999,0.0398,0.00129,0.94,0.233,0.527,137.994,4,2020
3248,0,483747,0.608,0.961,5,-4.127,0.0441,0.000187,0.8690000000000001,0.107,0.248,138.004,4,2020
3249,0,253933,0.53,0.524,2,-7.167999999999999,0.0231,0.5870000000000001,0.0,0.162,0.39,77.977,4,2021
3250,0,420960,0.547,0.81,5,-10.607,0.0469,3.46e-05,0.7979999999999999,0.0962,0.105,137.961,4,2020
3251,0,430912,0.518,0.972,1,-7.43,0.049,0.000121,0.855,0.0884,0.479,139.97899999999998,4,2020
3252,0,467500,0.738,0.7659999999999999,8,-6.609,0.0865,0.000585,0.861,0.0734,0.664,131.991,4,2020
3253,0,420107,0.628,0.92,2,-6.216,0.0521,3.72e-05,0.8490000000000001,0.674,0.16,139.994,4,2020
3254,0,477402,0.584,0.945,7,-7.78,0.0652,9.98e-05,0.7070000000000001,0.727,0.179,140.005,4,2020
3255,0,480000,0.617,0.919,6,-7.343999999999999,0.0546,0.000394,0.897,0.0475,0.3779999999999999,139.995,4,2020
3256,0,450429,0.6409999999999999,0.971,10,-7.41,0.0469,5.67e-05,0.7809999999999999,0.0142,0.604,139.998,4,2020
3257,0,442944,0.69,0.991,10,-7.291,0.077,4.6500000000000005e-05,0.878,0.691,0.382,140.004,4,2020
3258,0,461955,0.664,0.957,2,-6.712999999999999,0.0363,4.51e-05,0.862,0.098,0.513,132.989,4,2020
3259,0,411435,0.6809999999999999,0.979,11,-6.651,0.0837,5.06e-05,0.8440000000000001,0.0757,0.241,138.015,4,2020
3260,0,152033,0.607,0.6729999999999999,1,-8.482999999999999,0.0913,0.326,0.0179,0.4029999999999999,0.613,126.871,4,2021
3261,0,127133,0.5670000000000001,0.6890000000000001,7,-5.982,0.0409,0.136,0.0135,0.154,0.966,134.586,4,2021
3262,0,217600,0.601,0.372,7,-15.209,0.0831,0.166,0.000123,0.957,0.7759999999999999,117.382,4,2021
3263,0,343773,0.531,0.487,7,-6.456,0.0312,0.136,0.0,0.298,0.688,115.248,4,2021
3264,0,283587,0.452,0.451,0,-9.17,0.0264,0.248,0.0702,0.15,0.348,107.396,4,2021
3265,0,293669,0.618,0.7390000000000001,2,-5.654,0.0284,0.108,0.0316,0.155,0.568,118.337,4,2020
3266,0,291454,0.612,0.389,10,-10.444,0.0312,0.882,0.0165,0.242,0.411,118.448,4,2020
3267,0,100947,0.444,0.667,7,-6.323,0.0433,0.32,0.0,0.143,0.921,124.446,4,2021
3268,0,251137,0.56,0.768,2,-6.131,0.12,0.347,4.11e-05,0.314,0.865,110.133,4,2020
3269,0,187243,0.654,0.36,9,-9.485,0.0349,0.873,0.1969999999999999,0.1159999999999999,0.425,116.615,4,2020
3270,0,267547,0.437,0.541,4,-5.07,0.0384,0.4029999999999999,0.0,0.099,0.32,130.625,3,2021
3271,0,317407,0.6409999999999999,0.289,3,-12.26,0.0357,0.8959999999999999,0.0719,0.0915,0.42,126.525,4,2020
3272,0,204744,0.436,0.321,2,-10.269,0.0408,0.971,0.0011099999999999,0.129,0.0854,65.609,4,2020
3273,0,271949,0.622,0.733,2,-6.362,0.0247,0.198,0.0218,0.272,0.515,113.079,4,2020
3274,0,157587,0.481,0.546,11,-6.1,0.0563,0.381,0.0,0.1,0.6990000000000001,135.04399999999998,4,2021
3275,0,274067,0.565,0.251,7,-11.679,0.043,0.818,0.0,0.0971,0.3989999999999999,119.697,4,2021
3276,0,349225,0.439,0.316,3,-11.853,0.0371,0.909,0.87,0.095,0.265,116.028,4,2020
3277,0,223187,0.475,0.429,0,-9.286,0.0655,0.763,2.53e-06,0.1969999999999999,0.48,79.0,4,2021
3278,0,261147,0.402,0.409,0,-9.202,0.0859,0.616,0.0,0.0811,0.562,204.89,4,2021
3279,0,223556,0.581,0.785,9,-5.078,0.0298,0.153,0.0,0.185,0.631,116.938,4,2020
3280,0,150427,0.437,0.802,6,-2.717,0.0422,0.266,0.0,0.114,0.711,108.719,4,2021
3281,0,273430,0.5660000000000001,0.7979999999999999,7,-6.975,0.0282,0.0049299999999999,0.00314,0.0795,0.792,141.43,4,2020
3282,0,401189,0.444,0.701,0,-5.081,0.0269,0.0143,0.138,0.123,0.37,98.102,4,2020
3283,0,434390,0.665,0.4529999999999999,2,-7.562,0.0248,0.0952,0.608,0.0773,0.432,107.124,4,2020
3284,0,279536,0.665,0.654,11,-8.205,0.0405,0.000197,0.000933,0.0878,0.64,119.922,4,2020
3285,0,136027,0.484,0.358,8,-10.276,0.0487,0.715,2.93e-06,0.124,0.608,73.714,4,2021
3286,0,189587,0.583,0.4429999999999999,4,-7.364,0.0702,0.488,5.02e-05,0.0966,0.69,95.337,4,2021
3287,0,154549,0.437,0.87,9,-4.542,0.0646,0.0949,0.0361,0.0762,0.65,101.621,3,2020
3288,0,296613,0.774,0.7809999999999999,1,-11.185,0.0823,3.35e-05,0.883,0.0837,0.71,122.988,4,2020
3289,0,235356,0.767,0.537,6,-16.72,0.0618,0.0107,0.812,0.114,0.431,123.026,4,2020
3290,0,374601,0.785,0.493,10,-12.538,0.0708,0.00073,0.877,0.145,0.48,123.011,4,2020
3291,0,553415,0.768,0.542,9,-13.761,0.0697,0.0107,0.872,0.123,0.401,122.977,4,2020
3292,0,374126,0.802,0.575,4,-15.735,0.0485,0.0371,0.885,0.132,0.422,123.003,4,2020
3293,0,381823,0.7959999999999999,0.302,0,-13.505,0.0951,0.00355,0.755,0.0863,0.695,123.021,4,2020
3294,0,458721,0.617,0.934,2,-7.356,0.0618,6.54e-05,0.7859999999999999,0.321,0.397,137.993,4,2020
3295,0,436522,0.561,0.857,0,-8.673,0.0551,1.62e-05,0.8170000000000001,0.0496,0.213,138.009,4,2020
3296,0,403478,0.502,0.917,7,-12.155,0.0414,0.0971,0.8,0.0959,0.602,138.014,4,2020
3297,0,510000,0.6709999999999999,0.685,7,-7.821000000000001,0.0537,0.0271,0.934,0.579,0.574,127.991,4,2020
3298,0,486857,0.503,0.979,5,-8.14,0.077,0.000193,0.906,0.151,0.0394,140.012,4,2020
3299,0,273865,0.685,0.345,7,-14.59,0.0283,0.256,0.1989999999999999,0.115,0.537,98.595,4,2021
3300,0,192952,0.735,0.298,9,-7.129,0.0326,0.662,0.0,0.124,0.411,102.559,4,2020
3301,0,159947,0.586,0.65,9,-12.714,0.0448,0.0934,0.0259,0.14,0.53,92.863,4,2021
3302,0,238047,0.584,0.314,2,-18.615,0.034,0.7440000000000001,0.934,0.113,0.174,132.974,4,2020
3303,0,407055,0.655,0.753,7,-9.399,0.0402,0.000941,0.915,0.113,0.747,125.005,4,2020
3304,0,235051,0.2189999999999999,0.16,0,-15.974,0.038,0.889,0.000839,0.1169999999999999,0.0761,80.789,4,2020
3305,0,384000,0.335,0.672,7,-19.102,0.0556,0.952,0.941,0.12,0.617,120.003,3,2020
3306,0,440016,0.718,0.71,7,-6.685,0.115,0.517,0.3379999999999999,0.134,0.612,120.037,4,2020
3307,0,283585,0.6409999999999999,0.426,9,-11.385,0.0289,0.545,0.899,0.513,0.243,107.95,4,2020
3308,0,198464,0.506,0.3379999999999999,8,-9.432,0.0289,0.831,0.00585,0.0875,0.253,126.63,4,2020
3309,1,293000,0.358,0.198,9,-13.536,0.0286,0.6,0.46,0.149,0.206,87.97,4,2020
3310,0,255843,0.715,0.7040000000000001,9,-6.558,0.0285,3.34e-05,0.95,0.295,0.262,140.0,4,2020
3311,0,195866,0.6559999999999999,0.215,8,-9.329,0.0339,0.994,0.0103,0.299,0.552,110.915,4,2020
3312,0,238166,0.499,0.8959999999999999,9,-5.886,0.0632,0.276,0.93,0.128,0.305,129.986,4,2020
3313,0,324153,0.755,0.507,7,-10.739,0.0342,0.0528,3.99e-05,0.0583,0.159,120.019,4,2020
3314,0,237688,0.8740000000000001,0.425,0,-8.427,0.086,0.251,3.77e-06,0.0887,0.67,115.964,4,2020
3315,0,228813,0.743,0.732,9,-5.839,0.031,0.491,0.00022,0.0985,0.7859999999999999,100.099,4,2020
3316,0,333507,0.286,0.64,8,-9.094,0.0364,0.0267,0.154,0.123,0.345,180.257,4,2020
3317,0,234507,0.3989999999999999,0.4,9,-7.959,0.0377,0.0588,0.0542,0.623,0.493,114.842,4,2020
3318,0,238107,0.5820000000000001,0.5710000000000001,1,-8.697000000000001,0.0469,0.467,0.00739,0.213,0.3879999999999999,115.047,4,2020
3319,0,175000,0.488,0.574,8,-8.673,0.0423,0.0773,0.0484,0.11,0.615,120.087,4,2020
3320,0,246907,0.583,0.871,0,-4.262,0.0485,0.104,0.000399,0.418,0.84,114.963,4,2020
3321,0,242469,0.1639999999999999,0.207,5,-18.419,0.0334,0.0967,0.555,0.11,0.1,98.484,4,2020
3322,0,218489,0.355,0.8959999999999999,5,-4.445,0.0316,0.000384,0.000668,0.145,0.44,95.321,4,2020
3323,0,166200,0.617,0.206,8,-11.989,0.0308,0.964,0.487,0.1119999999999999,0.138,90.117,3,2020
3324,0,249504,0.3979999999999999,0.406,8,-8.902999999999999,0.039,0.89,0.0165,0.111,0.342,119.757,4,2020
3325,0,239444,0.701,0.551,7,-10.349,0.03,0.241,0.0975,0.141,0.318,134.94799999999998,4,2020
3326,4,84933,0.4629999999999999,0.777,2,-9.243,0.0362,0.15,0.828,0.351,0.7759999999999999,199.769,4,2020
3327,0,304039,0.545,0.212,10,-12.856,0.0314,0.6890000000000001,0.0,0.113,0.0364,139.691,4,2020
3328,0,203493,0.58,0.312,0,-13.366,0.0249,0.59,0.0,0.104,0.367,82.51299999999999,4,2021
3329,0,196021,0.614,0.8740000000000001,10,-7.444,0.0363,0.038,0.916,0.0808,0.32,120.017,4,2020
3330,0,354573,0.258,0.68,6,-9.569,0.111,0.537,0.642,0.0898,0.0479,138.594,1,2020
3331,0,178129,0.7070000000000001,0.596,0,-6.292999999999999,0.0572,0.124,0.0,0.126,0.622,124.016,4,2020
3332,0,234606,0.931,0.7290000000000001,10,-8.787,0.259,0.57,0.013,0.341,0.841,110.033,4,2020
3333,0,160171,0.732,0.8220000000000001,7,-5.3870000000000005,0.155,0.11,9.05e-06,0.154,0.74,141.94799999999998,4,2020
3334,0,165460,0.6779999999999999,0.479,10,-9.85,0.471,0.077,0.0,0.079,0.754,76.04,4,2020
3335,0,267494,0.643,0.684,8,-8.106,0.243,0.203,0.00497,0.0855,0.728,171.92,4,2020
3336,0,379690,0.619,0.441,0,-11.894,0.0325,0.947,0.892,0.216,0.0794,109.976,4,2020
3337,0,216660,0.914,0.61,10,-7.51,0.145,0.241,0.000329,0.0678,0.362,99.98,4,2020
3338,0,185475,0.327,0.826,1,-4.585,0.3939999999999999,0.00469,0.000895,0.368,0.489,103.546,4,2020
3339,0,230818,0.71,0.369,1,-14.944,0.0408,0.636,0.862,0.0628,0.957,128.003,4,2020
3340,0,195500,0.8270000000000001,0.5820000000000001,1,-7.212999999999999,0.4379999999999999,0.2,0.0,0.372,0.147,140.001,4,2020
3341,0,130375,0.923,0.172,10,-15.646,0.385,0.0375,0.0202,0.0827,0.176,100.046,4,2020
3342,0,40432,0.3929999999999999,0.385,10,-12.640999999999998,0.0429,0.973,0.909,0.374,0.109,97.912,4,2020
3343,0,203233,0.252,0.145,8,-14.823,0.037,0.977,0.912,0.26,0.0993,123.993,4,2020
3344,0,254371,0.27,0.69,2,-9.117,0.0437,0.0455,0.00965,0.146,0.389,82.98700000000001,4,2020
3345,2,234799,0.6579999999999999,0.3879999999999999,0,-22.097,0.1689999999999999,0.89,0.000434,0.109,0.5870000000000001,90.743,4,2020
3346,4,259618,0.408,0.971,2,-6.565,0.121,0.00139,0.0,0.6890000000000001,0.331,147.05200000000002,4,2020
3347,76,216504,0.606,0.9,0,-4.504,0.119,0.0101,0.0,0.075,0.233,133.963,4,2020
3348,76,156533,0.6829999999999999,0.6729999999999999,1,-4.434,0.2,0.14,1.02e-06,0.109,0.507,185.942,4,2020
3349,76,174933,0.52,0.915,2,-2.862,0.103,0.0618,0.000946,0.0856,0.5,90.069,4,2020
3350,76,183567,0.389,0.768,1,-4.765,0.256,0.038,0.0,0.119,0.3339999999999999,90.146,4,2020
3351,76,154324,0.821,0.863,6,-3.159,0.353,0.00824,0.0,0.0377,0.8740000000000001,180.013,4,2020
3352,76,91171,0.72,0.74,1,-3.815,0.0646,0.00255,2.55e-06,0.303,0.172,157.953,4,2020
3353,76,194892,0.594,0.8079999999999999,7,-2.4090000000000003,0.0489,0.415,1.39e-05,0.565,0.919,188.09,4,2020
3354,76,160905,0.867,0.67,0,-3.839,0.0438,0.23,0.00468,0.0889,0.8909999999999999,135.064,4,2020
3355,76,180152,0.898,0.759,7,-4.942,0.114,0.2269999999999999,0.0010199999999999,0.104,0.24,127.966,4,2020
3356,76,194750,0.7240000000000001,0.594,6,-7.126,0.102,0.3929999999999999,0.00116,0.0889,0.413,136.002,4,2020
3357,76,208383,0.83,0.92,4,-2.303,0.0352,0.118,2.12e-06,0.2339999999999999,0.967,121.982,4,2020
3358,76,240413,0.638,0.5379999999999999,10,-8.445,0.0315,0.452,0.000415,0.0695,0.318,89.124,4,2020
3359,76,125853,0.8440000000000001,0.72,1,-7.417999999999999,0.3,0.1689999999999999,0.0,0.0797,0.631,99.917,4,2020
3360,76,174720,0.601,0.649,7,-6.979,0.133,0.166,3.35e-05,0.165,0.351,89.73,4,2020
3361,76,165029,0.706,0.604,2,-6.932,0.303,0.418,0.0,0.242,0.361,82.03,4,2020
3362,76,180867,0.598,0.7340000000000001,10,-3.982,0.1159999999999999,0.208,0.0,0.272,0.621,179.885,4,2020
3363,76,177200,0.6990000000000001,0.4629999999999999,0,-7.827999999999999,0.475,0.315,0.0,0.0803,0.565,143.99,4,2020
3364,76,193700,0.565,0.39,9,-4.959,0.0556,0.8170000000000001,0.0,0.126,0.708,163.781,4,2020
3365,76,160120,0.5539999999999999,0.8,8,-3.936,0.0395,0.119,0.0,0.629,0.4629999999999999,115.056,4,2020
3366,76,115200,0.868,0.479,4,-6.687,0.445,0.703,0.0,0.102,0.7759999999999999,133.928,4,2020
3367,76,189125,0.425,0.743,11,-5.54,0.148,0.012,0.0,0.7090000000000001,0.344,84.74799999999999,4,2020
3368,76,173503,0.591,0.887,6,-7.909,0.236,0.145,0.0,0.23,0.659,159.85399999999998,4,2020
3369,76,135732,0.909,0.3,10,-7.792000000000001,0.256,0.351,2.28e-06,0.0724,0.6940000000000001,129.975,4,2020
3370,76,201010,0.795,0.642,9,-4.431,0.0288,0.0509,0.0,0.17,0.669,97.999,4,2020
3371,13,134562,0.472,0.95,5,-5.893,0.0555,0.000833,0.432,0.446,0.276,128.001,4,2020
3372,76,144000,0.748,0.492,11,-8.584,0.0498,0.151,0.0,0.146,0.483,145.097,4,2020
3373,76,140027,0.6579999999999999,0.843,10,-2.912,0.13,0.0475,1.87e-05,0.136,0.3389999999999999,93.23,4,2020
3374,76,191995,0.7190000000000001,0.5770000000000001,5,-5.3260000000000005,0.0909,0.416,0.0,0.0972,0.861,78.77,4,2020
3375,76,177068,0.519,0.742,11,-7.184,0.0702,0.55,0.0,0.951,0.777,138.11,4,2020
3376,76,230883,0.508,0.3989999999999999,5,-8.689,0.0377,0.81,1.04e-06,0.07,0.159,123.984,4,2020
3377,76,157081,0.716,0.624,6,-5.398,0.0739,0.238,0.0,0.128,0.7829999999999999,90.983,4,2020
3378,76,183090,0.631,0.649,8,-4.939,0.0377,0.17,0.0,0.321,0.4589999999999999,108.07,4,2020
3379,76,160565,0.6829999999999999,0.883,8,-2.502,0.0691,0.377,0.0,0.407,0.6779999999999999,122.847,4,2020
3380,76,333800,0.7929999999999999,0.737,6,-4.731,0.0785,0.0765,0.0,0.0747,0.6970000000000001,167.96900000000002,4,2020
3381,76,177813,0.79,0.701,9,-4.81,0.365,0.0317,8.06e-05,0.0311,0.91,159.972,4,2020
3382,76,182600,0.765,0.574,6,-4.36,0.0926,0.182,1.04e-05,0.0567,0.815,176.00099999999998,4,2020
3383,76,163906,0.528,0.7490000000000001,7,-7.571000000000001,0.0479,0.00488,9.6e-05,0.0949,0.7290000000000001,163.94400000000002,4,2020
3384,76,260547,0.732,0.679,3,-3.068,0.135,0.195,5.2e-06,0.6509999999999999,0.4429999999999999,171.887,4,2020
3385,76,176575,0.807,0.665,5,-5.249,0.276,0.0919,0.0,0.0788,0.557,164.96400000000003,4,2020
3386,76,212406,0.8009999999999999,0.579,11,-4.78,0.0813,0.3329999999999999,0.0003549999999999,0.172,0.231,99.994,4,2020
3387,76,190331,0.825,0.733,1,-5.625,0.0969,0.349,0.0,0.1119999999999999,0.62,97.974,4,2020
3388,76,163224,0.524,0.49,8,-7.888999999999999,0.0593,0.381,0.0,0.123,0.6809999999999999,166.69799999999998,4,2020
3389,76,192698,0.565,0.7809999999999999,10,-3.358,0.061,0.364,0.0,0.0984,0.943,129.959,4,2020
3390,75,146160,0.732,0.221,6,-12.623,0.0559999999999999,0.897,2.62e-05,0.11,0.677,105.165,4,2020
3391,75,239308,0.708,0.434,7,-12.522,0.0681,0.831,0.019,0.105,0.374,80.045,4,2020
3392,11,31750,0.6779999999999999,0.529,10,-7.468,0.363,0.122,0.0,0.46,0.921,130.26,4,2020
3393,75,235413,0.6759999999999999,0.774,8,-3.988,0.0338,0.1369999999999999,0.0,0.106,0.392,86.994,4,2020
3394,11,31620,0.261,0.8909999999999999,7,-6.621,0.225,0.00021,1.44e-05,0.293,0.934,131.767,4,2020
3395,75,176750,0.863,0.633,10,-5.002,0.287,0.0118,0.0,0.285,0.545,163.991,4,2020
3396,75,279500,0.856,0.7090000000000001,3,-7.432,0.222,0.349,0.0002089999999999,0.225,0.856,110.009,4,2021
3397,75,279941,0.528,0.8540000000000001,7,-3.94,0.532,0.645,0.0,0.617,0.512,179.835,3,2021
3398,74,227234,0.721,0.565,0,-9.157,0.28,0.248,0.0,0.284,0.597,93.8,4,2021
3399,74,192787,0.6729999999999999,0.53,4,-9.074,0.0637,0.384,0.0,0.0594,0.43,122.074,4,2021
3400,74,172474,0.622,0.675,5,-8.508,0.168,0.0615,0.0,0.132,0.416,173.03799999999998,4,2021
3401,74,195226,0.659,0.6890000000000001,11,-5.129,0.449,0.213,0.0,0.0791,0.61,124.934,4,2021
3402,74,182508,0.63,0.7509999999999999,8,-4.502,0.0683,0.257,0.0,0.063,0.884,156.0,4,2021
3403,74,164046,0.875,0.846,7,-5.276,0.0716,0.1369999999999999,1.15e-05,0.123,0.6970000000000001,114.981,4,2021
3404,74,165000,0.545,0.556,5,-7.047000000000001,0.0481,0.437,0.0657,0.123,0.172,175.9,4,2021
3405,74,176010,0.949,0.487,9,-8.585,0.0717,0.176,0.000344,0.0959,0.313,123.013,4,2021
3406,74,172067,0.774,0.7070000000000001,8,-6.902,0.367,0.2339999999999999,0.0,0.134,0.82,160.041,4,2021
3407,74,213547,0.685,0.7909999999999999,0,-6.627999999999999,0.0337,0.016,0.153,0.703,0.539,125.052,4,2021
3408,74,176734,0.705,0.8640000000000001,0,-5.13,0.0344,0.276,0.00037,0.0872,0.626,120.012,4,2021
3409,74,177059,0.527,0.79,2,-6.268,0.0788,0.016,0.0,0.37,0.236,153.034,3,2021
3410,75,215020,0.725,0.716,9,-5.448,0.0349,0.00945,0.0,0.119,0.904,150.07399999999998,4,2021
3411,74,197320,0.384,0.868,6,-3.2260000000000004,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,4,2021
3412,75,189408,0.6729999999999999,0.326,0,-7.481,0.0348,0.696,3.73e-06,0.103,0.672,133.309,4,2021
3413,74,201160,0.7170000000000001,0.758,2,-5.5760000000000005,0.268,0.0791,7.08e-06,0.293,0.252,91.983,4,2021
3414,75,180000,0.467,0.482,9,-10.056,0.24,0.245,1.05e-05,0.0803,0.3289999999999999,92.053,4,2021
3415,74,205769,0.625,0.715,7,-4.539,0.0942,0.0413,0.0,0.102,0.0377,84.794,4,2021
3416,74,185467,0.8009999999999999,0.76,5,-5.948,0.107,0.252,9.17e-06,0.207,0.508,102.061,4,2021
3417,74,190938,0.848,0.758,2,-6.8660000000000005,0.31,0.252,0.0,0.363,0.816,143.032,4,2021
3418,74,156747,0.633,0.664,10,-5.037,0.0294,0.46,0.0,0.108,0.268,115.058,4,2021
3419,74,175921,0.583,0.812,10,-4.684,0.0299,0.131,0.0,0.201,0.408,89.992,4,2021
3420,74,226387,0.911,0.669,1,-6.7010000000000005,0.13,0.0319,0.0005,0.125,0.6729999999999999,136.989,4,2021
3421,74,205450,0.565,0.743,2,-4.833,0.0329,0.0473,0.0,0.0781,0.423,85.012,4,2021
3422,74,173653,0.595,0.59,5,-8.738,0.27,0.16,0.0226,0.1159999999999999,0.336,135.08,4,2021
3423,74,184500,0.6809999999999999,0.612,1,-6.997999999999999,0.208,0.265,0.0,0.0868,0.396,170.179,4,2021
3424,74,123871,0.633,0.534,1,-8.605,0.2289999999999999,0.0524,0.0,0.1889999999999999,0.29,155.111,4,2021
3425,74,161773,0.6579999999999999,0.5379999999999999,5,-7.676,0.0289,0.657,0.0,0.123,0.62,136.967,4,2021
3426,74,146845,0.841,0.672,1,-5.557,0.371,0.0122,0.0,0.321,0.599,157.026,4,2021
3427,74,211936,0.6759999999999999,0.866,6,-3.4410000000000003,0.0487,0.0685,0.0,0.0501,0.847,92.975,4,2021
3428,74,211421,0.732,0.6779999999999999,2,-4.977,0.0886,0.0867,2.4100000000000003e-05,0.1119999999999999,0.196,100.626,4,2021
3429,74,153253,0.611,0.846,7,-3.548,0.0374,0.178,0.0,0.12,0.544,129.961,4,2021
3430,73,135595,0.792,0.644,1,-8.525,0.0657,0.12,0.0135,0.1169999999999999,0.677,139.98,4,2021
3431,73,176288,0.594,0.722,10,-5.885,0.0991,0.00968,0.0,0.0905,0.292,90.059,4,2021
3432,75,203507,0.85,0.8490000000000001,8,-3.4360000000000004,0.0437,0.611,0.000193,0.3289999999999999,0.92,143.975,4,2021
3433,73,150112,0.69,0.7440000000000001,8,-4.941,0.271,0.0618,0.0,0.0887,0.62,99.634,4,2021
3434,74,153176,0.758,0.696,1,-7.186,0.0331,0.367,0.0,0.0965,0.284,123.949,4,2021
